time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/iterations,train/clip_range,train/explained_variance,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/entropy_loss,train/value_loss
286,864256,18.075000000000003,173.93,3020,422,0.2,0.9218836203217506,0.06197117641568184,0.010893125,0.033984375,4210,0.0003,-0.00027025028393836694,-0.06339259916567244,0.29723487750161437
286,866304,17.580000000000002,169.88,3020,423,0.2,0.7919696569442749,0.11462020874023438,0.0055365106,0.026123046875,4220,0.0003,0.0017243185327970422,-0.06124548064544797,0.548392309108749
287,868352,17.673000000000002,170.54,3020,424,0.2,0.9238196983933449,0.22017505764961243,0.0044466886,0.033935546875,4230,0.0003,0.001408794639064581,-0.05728189573273994,0.3270441826432943
288,870400,16.586000000000002,161.83,3020,425,0.2,0.8824761062860489,0.20013809204101562,0.0019710984,0.02265625,4240,0.0003,0.0016457540012197569,-0.061807001705165024,0.5898264048155397
288,872448,15.972000000000001,156.86,3020,426,0.2,0.8645147532224655,0.18690446019172668,0.004780202,0.0279296875,4250,0.0003,-0.001142444099241402,-0.054483342691673896,0.6293887118808925
289,874496,16.125000000000004,158.12,3020,427,0.2,0.8532448559999466,0.12232533097267151,0.0075015025,0.032958984375,4260,0.0003,-0.0003825146064627916,-0.05118898780201562,0.5789796921424568
290,876544,16.055999999999997,157.61,3021,428,0.2,0.9032959118485451,0.17643465101718903,0.0072402228,0.03115234375,4270,0.0003,0.0014285458615631796,-0.05411803855386097,0.38924897341057657
290,878592,16.287,159.47,3021,429,0.2,0.9032594114542007,0.21662133932113647,0.00827761,0.03193359375,4280,0.0003,0.0005006544844945893,-0.05327655666333157,0.41408902844414114
291,880640,16.65,162.38,3021,430,0.2,0.9205531626939774,0.13479924201965332,0.002924278,0.02919921875,4290,0.0003,0.001835346987354569,-0.05259238049038686,0.3692850502207875
292,882688,17.145,166.43,3021,431,0.2,0.9251974374055862,0.07764826714992523,0.004852728,0.02998046875,4300,0.0003,-0.00039096199252526277,-0.05727551499148831,0.28329579695127904
292,884736,17.125999999999998,166.33,3021,432,0.2,0.885417640209198,0.21297717094421387,0.0033070003,0.03310546875,4310,0.0003,0.0007211335861939006,-0.06230863043747377,0.5549275769852102
293,886784,17.387999999999998,168.41,3021,433,0.2,0.9059753119945526,0.19215738773345947,0.0030167827,0.0271484375,4320,0.0003,0.0014278620314144065,-0.06361587570863776,0.41196102942340074
294,888832,17.44,168.75,3021,434,0.2,0.803466722369194,0.5026165843009949,0.0021966952,0.03310546875,4330,0.0003,0.0012612377860932611,-0.06750040102633648,0.8777868577279151
294,890880,17.646,170.45,3021,435,0.2,0.9077103808522224,0.1363328993320465,0.0063222777,0.032373046875,4340,0.0003,0.0002916351520980243,-0.060255296411924064,0.47305706832557914
295,892928,17.629,170.28,3021,436,0.2,0.874739021062851,0.05778020992875099,0.0017472375,0.02734375,4350,0.0003,0.0013214149148552679,-0.06510899036948103,0.49351239248644563
296,894976,17.86,172.14,3021,437,0.2,0.8640796989202499,0.21837913990020752,0.005807269,0.03544921875,4360,0.0003,0.0019454449153272434,-0.06226537837064825,0.7076456440147012
296,897024,17.91,172.55,3021,438,0.2,0.8599129617214203,0.19025926291942596,0.0039816825,0.028759765625,4370,0.0003,0.00025905555739882404,-0.05976046185824089,0.6686719530262053
297,899072,17.473,168.99,3021,439,0.2,0.8506696969270706,0.1681230366230011,0.0037981188,0.0279296875,4380,0.0003,0.0005272606809739955,-0.06467691628495231,0.6610728081315755
298,901120,16.944,164.69,3021,440,0.2,0.8652972728013992,0.2969776690006256,0.0020070816,0.02783203125,4390,0.0003,-6.35975704426528e-05,-0.06562416936794761,0.6667791111394763
298,903168,16.807000000000002,163.59,3021,441,0.2,0.8779114559292793,0.21022287011146545,0.0033640484,0.03056640625,4400,0.0003,-0.0009320262252003886,-0.0714888741960749,0.4797408527228981
299,905216,17.226,166.97,3022,442,0.2,0.918951727449894,0.27418839931488037,0.0017121473,0.030419921875,4410,0.0003,0.0008244622520578559,-0.06219869662600104,0.3742306872271001
300,907264,17.072999999999997,165.71,3022,443,0.2,0.8995992839336395,0.13481703400611877,0.0021727965,0.025537109375,4420,0.0003,0.0002354701719013974,-0.06304250922985374,0.45465101064182817
300,909312,17.596,169.95,3022,444,0.2,0.8049148470163345,0.2076539546251297,0.0059096804,0.0310546875,4430,0.0003,0.0009360354611999355,-0.06294847200042568,0.46663245619274674
301,911360,17.369,168.04,3022,445,0.2,0.8335326164960861,0.22890064120292664,0.01010526,0.03173828125,4440,0.0003,0.0016632702841889112,-0.06641567692277021,0.49456618283875287
302,913408,17.146,166.26,3022,446,0.2,0.8848575502634048,0.1952972263097763,0.0051836227,0.030224609375,4450,0.0003,0.00038495713451993654,-0.07065743789135012,0.46486044141929594
302,915456,17.472,168.89,3022,447,0.2,0.9050515443086624,0.08104820549488068,0.006022296,0.032568359375,4460,0.0003,0.0012903611626825296,-0.06222734298789874,0.38026654133573173
303,917504,17.816,171.7,3022,448,0.2,0.850171834230423,0.15310929715633392,0.0027599144,0.027099609375,4470,0.0003,0.0011487100317026488,-0.0628235493262764,0.5608733137138188
304,919552,17.906,172.42,3022,449,0.2,0.8567046374082565,0.221588134765625,0.0031942343,0.0294921875,4480,0.0003,0.0027331650868291034,-0.0698477643309161,0.45781237855553625
304,921600,18.287,175.51,3022,450,0.2,0.8244623094797134,0.46589112281799316,0.0025204513,0.027294921875,4490,0.0003,0.0010556174311204813,-0.06957050976343453,0.7983170108869672
305,923648,18.226,174.99,3022,451,0.2,0.8605758398771286,0.34336167573928833,0.002636849,0.02255859375,4500,0.0003,0.000996582305742777,-0.06135087824659422,0.5830428481567651
306,925696,18.111,174.11,3022,452,0.2,0.9129258617758751,0.16601784527301788,0.0021064037,0.02958984375,4510,0.0003,0.00022396321073756554,-0.06873481085640379,0.3660148380789906
306,927744,18.273000000000003,175.46,3022,453,0.2,0.824355810880661,0.24327614903450012,0.0027553302,0.02802734375,4520,0.0003,0.00042329447460360826,-0.06659653381211683,0.8145447314251214
307,929792,17.929999999999996,172.66,3023,454,0.2,0.8367604911327362,0.2867897152900696,0.0045724935,0.030029296875,4530,0.0003,0.0020684787785285154,-0.061108542804140596,0.6329456499777735
308,931840,18.084,173.93,3023,455,0.2,0.8769577667117119,0.19495800137519836,0.007771113,0.0376953125,4540,0.0003,0.000262724346248433,-0.0763452526414767,0.5179234615992755
308,933888,18.088,173.97,3023,456,0.2,0.8771794587373734,0.2801913321018219,0.0020643077,0.029052734375,4550,0.0003,0.001127836771775037,-0.06601481896359473,0.5585286208428443
309,935936,18.364,176.19,3023,457,0.2,0.8222845196723938,0.2560027837753296,0.0019390609,0.030908203125,4560,0.0003,-0.00010622186200635043,-0.06711388607509435,0.6446395460516214
310,937984,17.911,172.47,3023,458,0.2,0.8034955412149429,0.3054794669151306,0.0077024205,0.040869140625,4570,0.0003,0.000513608436085633,-0.06628911469597369,0.7237000429071486
310,940032,18.045,173.54,3023,459,0.2,0.9337064027786255,0.11437860131263733,0.0029171268,0.031494140625,4580,0.0003,0.0006120137579273433,-0.06358377769065555,0.35156217254698274
311,942080,17.912,172.39,3023,460,0.2,0.8162725567817688,0.29905858635902405,0.0031487118,0.027099609375,4590,0.0003,-0.0006879952983581461,-0.07239787809667178,0.7197948272805661
312,944128,17.557,169.47,3023,461,0.2,0.6897997260093689,0.4394867718219757,0.0061774403,0.027880859375,4600,0.0003,-0.0007159563516324852,-0.06685187852417585,1.0508542420342564
312,946176,18.322,175.68,3023,462,0.2,0.864271730184555,0.3710843026638031,0.0015272573,0.023779296875,4610,0.0003,0.0018463031523424434,-0.06543870204332052,0.4292225091019645
313,948224,19.023999999999997,181.35,3023,463,0.2,0.8177803009748459,0.2616908550262451,0.0027375403,0.020849609375,4620,0.0003,0.0014075421844609083,-0.059934224002063274,0.6336975242011249
314,950272,19.025,181.36,3024,464,0.2,0.7720147371292114,0.2228553295135498,0.00083187385,0.031640625,4630,0.0003,0.002622555558627937,-0.06831566649489104,0.8525478936731815
314,952320,18.785999999999998,179.42,3024,465,0.2,0.7438410222530365,0.5152453184127808,0.0024562394,0.018408203125,4640,0.0003,0.0008476154427626171,-0.0648794634907972,1.029514765460044
315,954368,18.601,177.93,3024,466,0.2,0.9093061611056328,0.18295066058635712,0.0033356305,0.029833984375,4650,0.0003,0.0012971052899956703,-0.06032684129895642,0.3852566027780995
316,956416,18.111,174.11,3024,467,0.2,0.8728257417678833,0.4511454701423645,0.0044637257,0.034716796875,4660,0.0003,-0.00108046541135991,-0.06830541667877696,0.5694014643318951
316,958464,18.822,179.87,3024,468,0.2,0.9152902141213417,0.14276574552059174,0.0026086564,0.029296875,4670,0.0003,0.00013551823649322615,-0.0667959317099303,0.3930969926994294
317,960512,19.041999999999998,181.71,3024,469,0.2,0.8186894357204437,0.1650971621274948,0.0014981134,0.0234375,4680,0.0003,0.0013557251542806626,-0.06268099711742252,0.5543617239687592
318,962560,18.383000000000003,176.38,3024,470,0.2,0.8206898719072342,0.43697789311408997,0.0014919329,0.024658203125,4690,0.0003,0.00010321019217371941,-0.06917685462103691,0.7066246731672436
318,964608,18.132,174.32,3024,471,0.2,0.8960720226168633,0.0903906524181366,0.0021086428,0.023486328125,4700,0.0003,0.0012598186352988706,-0.06824412055430003,0.4132675375323743
319,966656,18.025,173.52,3024,472,0.2,0.8681140542030334,0.26538726687431335,0.0033832467,0.030224609375,4710,0.0003,0.0005359036338631995,-0.0676950032095192,0.5377998536918313
320,968704,17.63,170.29,3024,473,0.2,0.83274345099926,0.20545870065689087,0.005505178,0.03427734375,4720,0.0003,-0.0013046201478573495,-0.06266825786151457,0.6644931802991778
320,970752,17.807000000000002,171.7,3024,474,0.2,0.828645646572113,0.281329482793808,0.0023456167,0.026318359375,4730,0.0003,9.914012407534756e-05,-0.06214694830705412,0.5379319465253503
321,972800,17.887999999999998,172.33,3024,475,0.2,0.8272037655115128,0.16326533257961273,0.0011489679,0.023046875,4740,0.0003,-0.0003262782614910975,-0.0622912133243517,0.6830260458402335
322,974848,18.059,173.68,3025,476,0.2,0.8683332353830338,0.08771883696317673,0.00165244,0.030908203125,4750,0.0003,0.00031130893185036255,-0.06771521978080272,0.45631935419514774
322,976896,17.976,173.03,3025,477,0.2,0.8383961617946625,0.2759205996990204,0.017503064,0.046875,4760,0.0003,-0.0012150038048275747,-0.07436301940470003,0.6797523230314255
323,978944,18.154,174.45,3025,478,0.2,0.7403596341609955,0.4174370765686035,0.0071601393,0.0375,4770,0.0003,0.0012116697434976231,-0.0645580818207236,0.8647181964479387
324,980992,18.0,173.18,3025,479,0.2,0.8009547740221024,0.5936649441719055,0.0055810683,0.035400390625,4780,0.0003,0.0017853068406111562,-0.07044755350798368,0.8249377321451903
324,983040,18.375,176.21,3025,480,0.2,0.8235163986682892,0.20489299297332764,0.0021959348,0.028759765625,4790,0.0003,0.0007109303263860056,-0.07017443245276808,0.5797235194593668
325,985088,18.566000000000003,177.76,3025,481,0.2,0.8846368938684464,0.20085257291793823,0.004661653,0.0341796875,4800,0.0003,0.0017452913481974975,-0.06664560231147335,0.3995684342458844
326,987136,18.814,179.79,3025,482,0.2,0.8200188726186752,0.24816641211509705,0.0017432702,0.027294921875,4810,0.0003,0.0010928482195595279,-0.06493610896286554,0.720829749526456
326,989184,18.273,175.37,3025,483,0.2,0.8432738482952118,0.28874561190605164,0.0031346756,0.030322265625,4820,0.0003,-0.00022354461507347878,-0.060497539956122635,0.599483968410641
327,991232,18.334999999999997,175.9,3025,484,0.2,0.9072448760271072,0.07855433225631714,0.003411177,0.02861328125,4830,0.0003,2.660805403138511e-05,-0.06069477280252613,0.3271022074390203
328,993280,17.744,171.07,3025,485,0.2,0.9146488085389137,0.3524942994117737,0.0021166569,0.022607421875,4840,0.0003,0.0006594739606953226,-0.06612087725661694,0.42333606611937286
328,995328,17.580999999999996,169.8,3026,486,0.2,0.8676863461732864,0.12321783602237701,0.0048544034,0.029150390625,4850,0.0003,0.000604025323264068,-0.062209767985041256,0.5173603149130941
329,997376,17.457,168.74,3026,487,0.2,0.869183287024498,0.1504504233598709,0.00906401,0.02529296875,4860,0.0003,-0.0006356689795211423,-0.05908474718744401,0.5545292222872377
330,999424,17.305,167.49,3026,488,0.2,0.8528932631015778,0.13931049406528473,0.0039764694,0.02333984375,4870,0.0003,0.0012158583849668503,-0.05952678157482296,0.6192683315370232
330,1001472,16.654,162.15,3026,489,0.2,0.7779288589954376,0.26076486706733704,0.0036766944,0.027734375,4880,0.0003,0.0010322295980586204,-0.06698726496833843,0.6088629260426387
331,1003520,16.95,164.48,3026,490,0.2,0.9291099309921265,0.09373675286769867,0.0035699506,0.03798828125,4890,0.0003,0.0019092149916104973,-0.0622191357659176,0.33249875488691033
332,1005568,17.349,167.75,3026,491,0.2,0.810158982872963,0.16077587008476257,0.0039239936,0.031396484375,4900,0.0003,0.0014375816695974208,-0.06421157841105014,0.5675384589936584
332,1007616,18.355999999999998,175.84,3026,492,0.2,0.7369641959667206,0.2326803207397461,0.0034120702,0.02880859375,4910,0.0003,-0.00023713742921245285,-0.07061106113833375,0.8916045591235161
333,1009664,18.567000000000004,177.59,3026,493,0.2,0.7917117178440094,0.38238781690597534,0.0016377915,0.027392578125,4920,0.0003,0.0006783266151614952,-0.060864812033833,0.7322063961066305
334,1011712,19.198999999999998,182.74,3026,494,0.2,0.800638809800148,0.2705221176147461,0.0032245275,0.03076171875,4930,0.0003,-9.425353346159682e-05,-0.0646477561967913,0.685546108847484
334,1013760,18.305999999999997,175.52,3026,495,0.2,0.808993011713028,0.3541552424430847,0.07113748,0.0662109375,4940,0.0003,-0.0009472620295127854,-0.08644590002368205,0.8181116310413927
335,1015808,17.546,169.45,3026,496,0.2,0.7213475406169891,0.4265695810317993,0.009205518,0.04384765625,4950,0.0003,0.005628870853979606,-0.0866247440862935,1.0045295026153327
336,1017856,17.557,169.65,3026,497,0.2,0.7759788930416107,0.571340799331665,0.006792349,0.0369140625,4960,0.0003,-0.0016578153976297473,-0.07819079541950487,1.0984193115495144
336,1019904,16.695999999999998,162.75,3026,498,0.2,0.7080474495887756,0.47491708397865295,0.00551573,0.041357421875,4970,0.0003,-0.0016908842429984362,-0.08486581389443018,1.124607432167977
337,1021952,15.491,153.04,3027,499,0.2,0.7910182476043701,0.3209652006626129,0.004111424,0.037548828125,4980,0.0003,0.00046643609239254146,-0.08099294324638322,0.8544334939680993
338,1024000,14.690999999999999,146.57,3027,500,0.2,0.7676839828491211,0.4757325053215027,0.007170641,0.03505859375,4990,0.0003,-0.0005373380001401529,-0.08695440490264446,0.6776033708825707
338,1026048,13.634,138.07,3027,501,0.2,0.8286895751953125,0.14742490649223328,0.00392941,0.033251953125,5000,0.0003,-0.00027858841931447385,-0.07876124877948314,0.5284104913007468
339,1028096,14.169,142.43,3027,502,0.2,0.6611957252025604,0.3085038959980011,0.008982096,0.034716796875,5010,0.0003,0.0035451383864710806,-0.08498024560976773,1.150148097705096
340,1030144,14.915999999999999,148.46,3027,503,0.2,0.6868874728679657,0.3310277462005615,0.0053737536,0.034912109375,5020,0.0003,-0.0001618107322428841,-0.09097583526745438,0.9286289150826633
340,1032192,15.072999999999997,149.58,3027,504,0.2,0.6719418466091156,0.46607574820518494,0.007278189,0.03427734375,5030,0.0003,-0.0005769472438259982,-0.08544440864934585,0.9601130748167634
341,1034240,15.755,155.14,3027,505,0.2,0.8045071214437485,0.1796770542860031,0.0020536506,0.03125,5040,0.0003,0.0019586518945288846,-0.08347252469393425,0.656845206208527
342,1036288,16.015,157.29,3027,506,0.2,0.6979495286941528,0.45035994052886963,0.0022442013,0.022607421875,5050,0.0003,-7.825093562132678e-05,-0.0825041435775347,1.2015052898786962
342,1038336,17.005,165.21,3027,507,0.2,0.7328835129737854,0.4224388003349304,0.005660457,0.028466796875,5060,0.0003,0.0003005886625032872,-0.08659465534146875,0.9076049816794693
343,1040384,17.135,166.24,3027,508,0.2,0.7081750631332397,0.3170403242111206,0.0075416574,0.03564453125,5070,0.0003,-0.0008372481010155752,-0.08623901582323015,0.9648329105228186
344,1042432,17.925,172.61,3027,509,0.2,0.7643274813890457,0.3457143306732178,0.002136079,0.02919921875,5080,0.0003,-0.0007884732338425237,-0.08487369691138155,0.8450876367278397
344,1044480,19.334,183.91,3027,510,0.2,0.5962940156459808,0.5729900598526001,0.0024715872,0.022998046875,5090,0.0003,-0.00031021025861264204,-0.07918511929456144,1.0694613957311958
345,1046528,19.636000000000003,186.39,3027,511,0.2,0.7435778975486755,0.4336872100830078,0.0043039983,0.034912109375,5100,0.0003,3.2359083706978706e-05,-0.07838302754680626,0.9153570656199008
346,1048576,20.452999999999996,192.94,3028,512,0.2,0.7096761167049408,0.47553399205207825,0.002575627,0.028662109375,5110,0.0003,0.00013860398721590172,-0.09224791171727702,1.0074297576211393
346,1050624,21.078000000000003,198.02,3028,513,0.2,0.6750182211399078,0.31719204783439636,0.0038089517,0.025732421875,5120,0.0003,-0.0009232586417056154,-0.08377940391656011,1.0281597854569555
347,1052672,21.178,198.84,3028,514,0.2,0.6013360619544983,1.315158724784851,0.002675306,0.03046875,5130,0.0003,0.0009941273536242079,-0.09251086537260562,1.1155117500573397
348,1054720,21.945999999999998,204.99,3028,515,0.2,0.8053642362356186,0.3313354551792145,0.00395275,0.031884765625,5140,0.0003,-0.0010795373142173047,-0.07825595233589411,0.7977464901283383
348,1056768,22.873,212.46,3028,516,0.2,0.6991332173347473,0.545372486114502,0.0028467968,0.02880859375,5150,0.0003,0.0002880481340980623,-0.08086093778256327,1.195520741213113
349,1058816,23.314,216.06,3028,517,0.2,0.6522308886051178,0.641380250453949,0.00436596,0.032568359375,5160,0.0003,-0.001851911521225702,-0.08381596907274798,1.3333168718963861
350,1060864,23.17,214.89,3028,518,0.2,0.7717710435390472,0.3013279139995575,0.0059568975,0.0404296875,5170,0.0003,-0.001150727382628247,-0.07946269525564276,0.8411104129627347
350,1062912,23.684999999999995,219.05,3028,519,0.2,0.7812824994325638,0.18821048736572266,0.0018600053,0.028466796875,5180,0.0003,0.0003269386928877793,-0.08228833870380185,0.8020154669415206
